Original_Entry_ID,pXC50,SMILES
CHEMBL395649,3.24,C1CCC(C2=CC=C(C=C2)O)=C(C(OC)=O)C1
44416105,7.727,ClC1=CC=C(C2C=3C4N(C(C2)CC4)CC3CC(OC)=O)C=C1
CHEMBL1818460,9.0,N1(N=C(C=C1C)C(F)(F)F)C[C@@]23CNCC[C@]2(C4=CC(=C(C=C4)Cl)Cl)C3
44393374,6.744730000000001,FC(F)(F)C=1C(CC2CCN(C3CCC4(OC(=O)C=5C4=CC=C6OCOC56)CC3)CC2)=CC=CC1
CHEMBL362298,6.74,C1=2C(O[C@@]3(C1=CC=C4C2OCO4)CC[C@@H](N5CCC(CC6=C(C(F)(F)F)C=CC=C6)CC5)CC3)=O
71562476,7.1999699999999995,O([C@@H]([C@@H]1CCNC1)C2=CC=CC=C2)C=3C(N(=O)=O)=CC=CC3
CHEMBL2337601,7.2,C1=CC=CC(=C1N(=O)=O)OC(C2=CC=CC=C2)[C@@H]3CCNC3
CHEMBL1643519,5.26,C1=CC=C2C(=C1)C[C@H](N(C)C)CN2C3=CC=C(C(=C3)Cl)Cl
53323338,6.36051,ClC=1C=C(N2CC(N(C)C)CC=3C2=CC=CC3)C=CC1Cl
CHEMBL1276252,8.8,N1C2=C(C(=C1)C3CC(CC3)N(C)C)C=CC=C2Br
CHEMBL573971,8.7,C=1C(C2CCNCC2)=C(OCC3=CC=C(C(=C3)Cl)Cl)C=CC1F
71452519,6.08249,O1C=C(C2CCN(CC2)CCC)C=3C1=CC=CC3
CHEMBL322348,7.92,[C@H]1(C2=CC3=CC=C(C=C3C=C2)OC)C4CC([C@@H]1CNC)CC4
52941423,6.534619999999999,FC=1C=2C(N3CCN(CC3)CCCCOC4=C(C=5C(=CNC5O)C=C4)C)=CC=CC2C=CC1
CHEMBL514937,7.0,C1=CC=C2C(=C1)[C@@H]([C@@](O)(C2)CNC)OC=3C=CC=C(C3C)O
CHEMBL3104092,5.0,C1C2=C(CN3C=4C1=CC=CC4C5=C3CCN(C5)C)C=CC=C2
11566318,7.4437,S(C1=C(C(=O)N(C2CCCC2)[C@H]3CCNC3)C=CC=C1)C
44568213,7.22185,O(C=1C(CN(C)C)=CC=CC1)C2=CC=C(C=C2)C#N
CHEMBL606864,7.89,C1=C2C(C(NC2)=O)=C3C(OCC(C3)NCCCC=4C5=C(NC4)C=CC(=C5)C#N)=C1
CHEMBL391272,8.68,C=1C=C(C=C2C=CC(=CC12)F)N3C[C@@H](N(CC[C@H]4C5=C(CCO4)C=C(C=C5)C(=O)N)CC3)C
CHEMBL2338032,6.8,C1=CC=C(C(=C1F)O[C@@H](C2=CC=CC=C2)[C@H]3CCNC3)F
CHEMBL250764,6.51,C1(C2C(CN(C)CC)C2)=CC=3C(C=C1)=CC=CC3
90655118,7.050610000000001,FC1=CC2=NNC(CCCN3C[C@@H]4[C@@H](N5C6=C4C=CC=C6N(CC5)C)CC3)=C2C=C1
CHEMBL234706,9.4,C=1(C=C2C(=CC1)NC=C2C3=CC[C@@H](CC3)N(C)C)C#N
44430849,9.25181,N([C@H]1CCC(=CC1)C=2C=3C(NC2)=CC=C(C3)C#N)(C)C
CHEMBL390432,9.47,C=1(C=C2C(=CC1)NC=C2C3=CCC(CC3)N(C)C)C#N
CHEMBL103152,5.88,C=1(C(C2CCC(C2)C1)C(=O)OC)C3=CC=4C=CC=CC4C=C3
CHEMBL41,9.57,C(C1=CC=C(OC(C2=CC=CC=C2)CCNC)C=C1)(F)(F)F
CHEMBL483370,6.79,C=1C(C(N)=O)=C2CC(COC2=C(F)C1)N(CC3CC3)C(C)CCC=4C=5C(NC4)=CC=C(C5)F
CHEMBL1173412,7.8,C1CNC[C@@]2([C@@]1(C3=CC=C(C=C3)Cl)C2)COC
CHEMBL2347165,7.28,C=1(C=CC2=C(C1)C(=CN2)CCCNCC3=CC=CC=C3)F
9820163,8.82391,O(CCN1CCC(=CC1)C=2C=3C(NC2)=NC=CC3)C4=C5C(NC=C5)=CC=C4
CHEMBL257549,5.47,C1(C(C1CN)C2=CC=CC=C2)(C(N(CC)CC=C)=O)C=3C=CC=CC3
CHEMBL184571,8.26,C12=C(C=3C=C(OC)C(=CC3N=C1O)OC)CCC[C@@H]2N4CCC(CC5=C(C=CC(=C5)F)F)CC4
10062443,8.95078,S(C=1C(CN(C)C)=CC=CC1)C=2C(N)=CC(=CC2)C=C
25188771,6.33442,FCCCC=1C(O[C@H]([C@H]2OCCNC2)C3=CC=CC=C3)=CC=CC1
CHEMBL304656,9.25,C1C[C@@H]2C[C@H]\3[C@H](C1N2C/C3=C\C=4C=C(C(=CC4)Cl)Cl)C(OC)=O
46230935,8.091510000000001,N1(C(CCC1)CCC=2C=3C(NC2)=CC=C(C3)C#N)C
46855643,8.30016,ClC=1C=C([C@]23[C@](C2)(CNC[C@@H]3F)COC)C=CC1Cl
46855785,8.40012,ClC=1C=C([C@]23[C@](C2)(CNC[C@H]3F)COC)C=CC1Cl
CHEMBL1632158,5.0,C1=CC=C2N3C(OCCC3)=C(C(NCC4CCN(CC4)CCCCCC(OC)=O)=O)C2=C1
44134039,5.73283,FC1=C(OC2=NC=CC=C2C3CCNCC3)C(F)=CC=C1
CHEMBL583332,7.59,C=1C(=C(OC=2C=C(C=CC2F)C)C=CC1)C3CCNCC3
CHEMBL1086756,6.38,C=1C=C(C=CC1)C2=CC(=C(N2CCC)C)C(NCCCN3CCN(CC3)C4=C(C(=CC=C4)Cl)Cl)=O
CHEMBL461241,6.07,C=1(C=2C=CC(=CC2)C)C=C(ON1)[C@@H]3[C@@H]4N(C)[C@H](CC4)C[C@@H]3C5=CC=C(C=C5)OC
44580783,8.40012,O1C=2C(NC(=O)C1)=CC(CCN3[C@@H]4C[C@@H](N(C4)C5=C6C(N=C(C=C6)C)=CC=C5)C3)=CC2
CHEMBL205229,7.54,N1C=C(CCN)C2=C1C(=CC=C2)F
CHEMBL257390,7.33,[C@]1(C(=O)N(CC#C)CCOC)([C@H](CN)C1)C=2C=CSC2
CHEMBL2206511,5.64,C1=CC(=CC(=C1)F)[C@H]2C3=C(CN(C2)C)C=C(C=C3)C
CHEMBL395608,6.87,C=1C=C2C(CN(C)CC2=CC1OCCCN3CCC(CC3)F)C=4C=CC(S(C)(=O)=O)=CC4
CHEMBL1262,6.37,C(\C=1C(=CC(=CC1)Cl)Cl)(/CN2C=NC=C2)=N/OCC=3C(=CC(=CC3)Cl)Cl
CHEMBL408016,6.27,[C@]1([C@H](CN)C1)(C2=CC=C3C(=C2)OCCO3)C(N(CC)CC4CC4)=O
CHEMBL2112356,9.27,C1=2C(NC(=C1)C)=CC=CC2OC[C@H](CN3[C@H](C[C@H](C4=CC=5C(=CSC5C=C4)C)CC3)C)O
CHEMBL2206521,5.8,C1=CC(=CC=C1)C2C3=C(CN(C2)C)C=CC(=C3)OC
CHEMBL338982,8.01,N1C=C(CCCNCCOC2=C3OCCC3=CC=C2)C=4C1=CC=C(F)C4
44579444,8.30103,S(O)(=O)(=NC=1C=C(CN(C)C)C(OC2=CC=C(SC)C=C2)=CC1)C
CHEMBL596175,6.9,C1=CC=C2C(=C1O[C@H](CCNCCCCCN3C([C@H]4[C@@H](C(=N3)C=5C=CC(=C(C5)OC)OC)CC=CC4)=O)C6=CC=CS6)C=CC=C2
46227269,6.393619999999999,S1C([C@@H](OC=2C=3C(C=CC2)=CC=CC3)CCNCCCCCN4N=C([C@@H]5[C@@H](CC=CC5)C4=O)C6=CC(OC)=C(OC)C=C6)=CC=C1
44430365,8.01323,O(CCCN(C1CC1)C2CC2)C3=CC4=C(C(CN(C4)C)C5=CC=C(OC)C=C5)C=C3
CHEMBL1644610,7.32,C1[C@@H]2N[C@H](C[C@@H]1OC3=CC(=CC(C4=C(C=CC=C4)C#N)=N3)C#N)CC2
CHEMBL2430701,5.1,C1(C(CNC1=O)C2=CC=CC=C2Cl)C3=CC=4C(C=C3)=CC=CC4
49863958,6.04191,O=C(NCCN1CCN(CC1)C=2C(=C(C=CC2)C)C)C3=C(N(C(C(C)(C)C)=C3)C)C
CHEMBL14305,10.1,C1(C2N(C)C(CC1C3=CC=C(/C=C\Br)C=C3)CC2)C(=O)OC
CHEMBL1644604,7.0,C1[C@@H]2N[C@@H](CC2)C[C@@H]1OC=3C=C(C=C(C3)C4=CC=CC=C4)C#N
CHEMBL237747,7.57,C=1C=C(OC2=CC(=C(C=C2)Cl)Cl)C(CNC)=CC1C#CCCN3CCC(CC3)F
44454744,8.080919999999999,O=C(C1(C(C1)CN)C2=CC=CC=C2)C3NCCC=4C3=CC=CC4
15981917,7.4318,ClC=1C=C(C2=C3C(=CN=C2)CC(OCC4CCN(CC4)C(C)C)NC3)C=CC1Cl
CHEMBL1170795,7.0,N1CCN(C=2C=CC3=C(C2)C(=CN3)C(N)=O)C(C1)CC=4C=CC=CC4
CHEMBL394861,8.7,C1=C(OCCCN2CCCCC2)C=C3CN(C)CC(C=4C=CC(OC)=CC4)C3=C1
CHEMBL1813485,7.84,C1[C@@H]2CN(C)C[C@@]2(CC1)C3=CC=4C(C=C3)=CC=CC4
CHEMBL1813483,8.64,C1[C@H]2CN(C)C[C@]2(CC1)C3=CC=4C(C=C3)=CC=CC4
CHEMBL30713,6.09,C1(=CNC2=C1C=CC=C2)CC(N)C
CHEMBL255246,6.38,[C@]1([C@H](CN)C1)(C2=CSC=C2)C(=O)N3C4=C(CCC3)C=CC=C4
CHEMBL394322,7.34,C1(OCCCN2CCCCC2)=CC=C(C=C1)C(CCN(C)C)OC3=CC=C(C=C3)F
CHEMBL1258535,7.81,C1(=CC2=CNC(=C2C=C1OCCCN3CCN(CC3)C4=CC=CC=5C4=C(C=CC5)F)O)F
CHEMBL516933,8.7,[C@@H]12N(C)[C@H](CC1)C[C@H](C3=CC=C(C=C3)OC)[C@@H]2C(OCCC4=CC(=C(C(=C4)Br)N)Br)=O
50899748,5.9939599999999995,S(C1=NC(C(=O)NCCN2CCN(CC2)C=3C(=C(C=CC3)C)C)=CC(=N1)C)C
CHEMBL2037527,6.63,C(CCCCN1CC=2C=CC=CC2C1)(=O)C=3SC=4C(N3)=CC=CC4
44133863,7.4437,FC1=C(OC2=NC=CC=C2C3CCNCC3)C=CC(=C1)C
CHEMBL540333,7.12,[C@@H]([C@H](C1CCCCC1)O)(C2=CC=C(C=C2)OC)CN
CHEMBL487053,8.49,C=1C=C(C(N(C)C)C)C(OC=2C=C(C(=CC2)Cl)Cl)=CC1
CHEMBL264173,7.06,O1[C@H]([C@H](C2=CC=C(C=C2)C)OC=3C(=CC(=CC3)Cl)OC)CNCC1
53323761,5.014390000000001,ClC=1C=C(C2(CCCCC2)CN3CCCCC3)C=CC1Cl
71716486,7.500039999999999,ClC=1C(O[C@H]([C@H]2CCNC2)C3=CC=CC=C3)=C(C=C(Cl)C1)C4=NC=CC=C4
CHEMBL99868,8.8,C12=NO[C@H]([C@@H]1COC=3C2=CC(=C(OC)C3)OC)CN4CCN(CC4)C/C(=C/C=5C(OC)=CC=CC5)/C
CHEMBL454675,5.66,C1=CC=C2C(=C1)[C@@H]([C@@](O)(C2)CNC)OC3=CC=CC=C3OC
CHEMBL1813484,8.44,C1[C@H]2[C@@](C3=CC(=C(C=C3)Cl)Cl)(CC1)CN(C)C2
CHEMBL1813478,8.05,C1[C@@H]2[C@](C3=CC(=C(C=C3)Cl)Cl)(CC1)CN(C)C2
CHEMBL488242,7.86,C=1C=C(C(OC2=CC=C(C=C2)Cl)=CC1)CNC
15982171,5.32175,O1CCN(CCCOC2NCC3=C(C=NC=C3C2)C4=CC=CC=C4)CC1
CHEMBL563030,8.52,C1=CN=CC(=C1)C([C@@H]2CNCCC2)OC=3C(=C(C=CC3)Cl)Cl
CHEMBL549825,8.4,C1=CN=CC(=C1)C([C@H]2CNCCC2)OC=3C(=C(C=CC3)Cl)Cl
CHEMBL394373,3.73,C1CC[C@@H]([C@@H](C1)C(OC)=O)C=2C=CC(C(F)(F)F)=CC2
11190988,7.251810000000001,O1N=C2[C@H]([C@@H]1CN3CCN(CC3)C/C(/C)=C/C4=CC=CC=C4)COC=5C2=CC=C(OC6CCCC6)C5
CHEMBL550932,6.4,C=1(C=C2C(=CC1)NC=C2)N(C3=CC=CC=C3)CCNC
45279214,7.0315199999999995,ClC1=C(N2CCN(CC2)CCCCNC(=O)C3=C(N(C(=C3)C4=CC=CC=C4)C)C)C=CC=C1Cl
CHEMBL219281,6.68,C(C=1C=CC(Cl)=CC1)(CCC2=CC=CC=C2)C3NCCCC3
CHEMBL109776,4.31,N(C(=O)CC1CCN(CC1)CC=2C=CC(=CC2)F)C(C=3C=CC=CC3)C=4C=CC=CC4
CHEMBL397643,7.06,C1CN(CCCOC=2C=CC3=C([C@@H]4N(C[C@H]3C5=NC=CN=C5)CCC4)C2)CCO1
CHEMBL272699,7.33,C1=CC(=C(C=C1C(N2CCCN(CC2)C3CC3)=O)CNC)OC=4C=CC=C(C4)Cl
CHEMBL339352,6.26,C12C([C@@H](OC(C=3C=CC(=CC3)F)C=4C=CC(=CC4)F)CC(N1CCCCCC5=CC=CC=C5)CC2)C(=O)OC
CHEMBL53200,6.26,C12[C@H]([C@@H](OC(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F)CC(N1CCCCCC5=CC=CC=C5)CC2)C(=O)OC
CHEMBL27907,5.89,C=1C=CC(C(C=2C=CC=CC2)OCCN3CCN(CC3)CCC(C=4C=CC=CC4)=O)=CC1
CHEMBL396945,8.47,C1=C(OCCCNCC)C=C2CN(C)CC(C=3C=CC(=CC3)OC)C2=C1
CHEMBL404247,7.64,C1=CC(OC2=CC=C(C=C2)Cl)=C(C=C1C(N3CCN(CC3)C4CC4)=O)CNC
CHEMBL1224164,8.7,C1CCC(CCC)(C(C=2C=CC3=C(C2)C=CN3)=O)N1
44578077,7.040960000000001,ClC=1C(CN([C@H]2CCNC2)C(=O)C(C)C)=CC=CC1
CHEMBL488434,8.02,CNCC=1C(OC2=CC=C(C=C2)Cl)=CC=C(C1)F
44438666,6.83268,ClC1=C(F)C=C(C2CN(CC=3C2=CN=C(OCCCN4CCCCC4)C3)C)C=C1
CHEMBL456222,7.7,C=1C(=C(C=C(C1)F)C[C@@H]2O[C@H](CC2)CCN)OC
CHEMBL450769,7.68,C=1C(=C(C=C(C1)F)C[C@H]2O[C@H](CC2)CCN)OC
CHEMBL603495,5.05,C1=CC([C@H](N2C3=C(C(C2)(CC)CC)C=CC=C3)[C@H](O)CNC)=CC(F)=C1
CHEMBL214273,7.89,C1CN(C(C=2C=CC=CC2)CC3=CC(=CC=C3)C(F)(F)F)CCN1
CHEMBL391193,8.05,C1(OCCCN2CCCCC2)=CC=C(C=C1)C(CCN(C)C)OC3=CC=C(C=C3)Br
CHEMBL232498,3.42,C1CCC(=C(C1)/C=C/C)C=2C=CC(=C(C2)Cl)Cl
15983453,5.94424,O(CCCN1CCCCC1)C2=NC=C3C(CN(CC3=C2)C)C4=CC=CC=C4
CHEMBL251694,7.52,C1CCCC(C1)([C@H](C2=CC=C(C=C2)OC)CN(C)C)O
CHEMBL252720,8.15,C1CCCC(C1)([C@@H](C2=CC=C(C=C2)OC)CN(C)C)O
CHEMBL637,8.42,C(C1(O)CCCCC1)(C=2C=CC(=CC2)OC)CN(C)C
CHEMBL2115225,5.15,[C@@H]1(C2N(C)C(C[C@H]1C=3C=C(Cl)C(=CC3)Cl)CC2=O)C(=O)OC
CHEMBL565845,6.33,C1=CC(=CC(=C1Br)C)C(=O)C(NC(C)(C)C)C
CHEMBL257348,7.12,[C@]1(C(O)C2=C3C(=CN2)C=CC=C3)([C@H](CN)C1)C4=CSC=C4
CHEMBL1173533,9.0,C1CNC[C@@]2([C@]1(C2)C3=CC(=C(C=C3)Cl)Cl)COCC
CHEMBL432571,5.48,C1(C(=CC2N(C1C[C@@H]2O)C)C=3C=C(Cl)C(=CC3)Cl)C(=O)OC
46900612,7.500039999999999,O1C2=C(CCN3CCN(CC3)C4=C5C(N=C(C=C5)C)=CC=C4)C=CC=C2N6C(C1)=C(N=C6)C(=O)C
CHEMBL559490,5.93,C1=CC=2N(C(N(C2C=C1)[C@H]([C@H](O)CNC)C3=CC=CC=C3)=O)C4CCCC4
11634999,6.24413,FC(F)(F)C1=CC(COC[C@]2(CCCN(CC2)CC3=CC=CC=C3)C4=CC=CC=C4)=CC(=C1)C(F)(F)F
11642147,7.040960000000001,FC(F)(F)C1=CC(COC[C@@]2(CCCN(CC2)CC3=CC=CC=C3)C4=CC=CC=C4)=CC(=C1)C(F)(F)F
11374767,7.5544,FC1=C2OCC(N(C3CCC3)CCCC=4C=5C(NC4)=CC=C(F)C5)CC2=C(C=C1)C(=O)NCC
CHEMBL1258650,7.87,C1(=CC2=CNC(=C2C=C1OCCCN3CCN(CC3)C4=CC=CC=5C4=CC(=CC5)F)O)F
44317146,9.29243,S1C([C@H]2C[C@@H](N(CC2)C[C@H](O)COC=3C4=C(NC=C4)C=CC3)C)=CC=5C1=CC=CC5
24947200,6.70115,O(CCCN1CCCCC1)C=2C=C(C(OC3=CC=CC=C3)CCN(C)C)C=CC2
CHEMBL574546,8.9,C12NC(C[C@@H]([C@@H]1C(OC)=O)C3=CC=C(C=C3)SCC)CC2
CHEMBL457416,8.12,[C@@H]12N([C@H](CC1)C[C@@H]([C@@H]2C(OC)=O)C3=CC(=C(C(=C3)I)OC)I)C
CHEMBL246749,7.89,C1=C(OCCCN2CCC(CC2)F)C=C3CN(C)CC(C3=C1)C=4C=CC(=CC4)C
CHEMBL132676,8.64,N12C(C=3C=CC=CC3C1=NCC2)(C4=CC5=CC=CC=C5C=C4)O
CHEMBL217987,8.46,C1CN[C@H](C[C@@H]1CC2=CC=C(C=C2)F)CCCNC(NC3=CC(=CC(C(=O)C)=C3)C(C)=O)=O
CHEMBL203453,7.27,C1=C(C=C2[C@H](C3=CC=C(C(=C3)Cl)Cl)CC[C@@H](C2=C1)NC)S(C)(=O)=O
CHEMBL1214303,7.11,C1(=C(N(C)C(=C1C)C=2C=CC=CC2)C)C(=O)NCCN3CCN(C=4C(=C(Cl)C=CC4)Cl)CC3
CHEMBL1087745,7.66,C(COC=1C=CC=C(NS(C)(=O)=O)C1)N2CCC(CC2)OC3=CC4=C(C=C3)CCC(N4)=O
CHEMBL475121,8.33,C=1C=C(C(OC=2C=C(C(=CC2)C)C)=CC1Cl)CNC
CHEMBL551646,8.0,C1=CC=C(C(OC2=CC(=CC(=C2)Cl)Cl)C3CCNCC3)C=N1
CHEMBL469165,5.74,C1=CC=C(C=C1)C(C2=CC=CC=C2)OCCN3CCN(CC3)CCC(C4=CC=CC=C4)(C)O
CHEMBL1077875,4.73,C(C(C)N(O)C)C=1C=CC(=CC1)SCC
71727648,7.92082,ClC=1C=C(C(C2CCNCC2)C)C=CC1Cl
CHEMBL504892,6.71,C=1C=CC(N([C@@H](C2=CC=CC=C2)[C@@H](CN)O)C)=CC1
CHEMBL556714,7.9,C1(=CC=C2SC=CC2=C1)N(CC3=CC=CC=C3)C4CCNCC4
CHEMBL607548,6.07,C(NC(=O)[C@H]1C2N(C)C(C[C@@H]1C=3C=CC(=CC3)C4=CSC=C4)CC2)C=5C=C(C=CC5)CNC([C@@H]6C7N(C)C(C[C@@H]6C8=CC=C(C=C8)C9=CSC=C9)CC7)=O
CHEMBL506874,6.08,C1=C2C(=C(N([C@H]([C@@H](CNC)O)C=3C=CC=CC3)C)C=C1)C=CC=C2
25025577,7.59007,ClC=1C=C([C@@]23[C@@H]([C@H]2COC)CNC3)C=CC1Cl
45379829,7.14002,ClC=1C=C([C@]23[C@H]([C@H]2COC)CNC3)C=CC1Cl
45379828,9.130180000000001,ClC=1C=C([C@]23[C@H]([C@@H]2COC)CNC3)C=CC1Cl
11485868,7.19382,FC=1C=C2C(CCCN(C3CC4=C(OC3)C=CC=C4OC)CC)=CNC2=CC1
CHEMBL561999,7.77,C1CN(CCC1(C=2C=CC=CC2)C(N3CCCC3)=O)C(=O)[C@H]4C(C)(C)C[C@@H](CC4)N[C@@H](C5=CC=C(C=C5)OC)C
CHEMBL481696,8.0,C=1(C=CC(=C(CN(C)C)C1)OC=2C=CC(=CC2)OC(F)(F)F)C(=O)NC
CHEMBL249214,4.3,C=1C=C(Cl)C(Cl)=CC1C2=CCCC2C(=O)OCCO
46899637,8.30016,O1C2=C(CCN3CCN(CC3)C4=C5C(N=C(C=C5)C)=CC=C4)C=CC=C2N6C(=C(N=C6)C(=O)NCC7CC7)C1
CHEMBL404364,5.77,C(N(C(=O)C1(C2=CC=CC=C2)C(C1)CN)CCC)C
CHEMBL338587,6.06,N1C=C(CCCCNCCOC2=C3C(NC=C3)=CC=C2)C4=C1C=CC=C4
CHEMBL1224321,9.3,C1(=CC(=C2NC=CC2=C1)F)C(=O)C3(CCNC3)CCC(C)(C)C
CHEMBL495705,8.0,N=1C=2C=CC=C(N3CCN(CC3C)CCC=4C=CC5=C(C4)NC(CO5)=O)C2C=CC1C
CHEMBL359025,7.03,[C@@H]1(C2=C(C=CC=C2)[C@@H](C1)NC(C)C)C=3C=C(Cl)C(=CC3)Cl
CHEMBL424496,6.89,[C@@H]1(C2=C(C=CC=C2)[C@H](C1)NC(C)C)C=3C=C(Cl)C(=CC3)Cl
CHEMBL1164191,6.0,C=1C=C(CC(CC2=CC=C(C=C2)SC)N)C=CC1SC
CHEMBL3216738,7.38,N1(CCCNC(C=2N=C(N(C2C)C3=CC=CC=C3C(F)(F)F)C)=O)CCN(CC1)C=4C=CC=C(Cl)C4Cl
53321058,7.72125,ClC=1C=C(C2(CCCCC2)CN(C)C)C=CC1Cl
CHEMBL142517,5.55,C=1(N(=O)=O)C(SC=2C(CN(C)C)=CC=CC2)=CC(=C(C1)Cl)F
CHEMBL187211,5.32,C1(C(C=2C=CC(=CC2)I)=CC3OC1CC3)C(=O)OC
16748381,5.44491,ClC1=CC=C([C@@H]2[C@@H]([C@@H]3N([C@H](C2)CC3)C)C=4SC(=CN4)C5=CC(OC)=C(OC)C=C5)C=C1
CHEMBL40358,6.79,N(C=1N=CC=CC1)(CC=2C=CC(=CC2)OC)CCN3CCN(CC3)CCCC4=CC=CC=C4
CHEMBL2333619,8.32,C1CN(CCC1(C2=CC=C(C=C2)F)COCC=3N=C(C=C(C3)C(F)(F)F)NCC)C
CHEMBL205837,8.1,C1=CC=C2[C@H](C3=CC=C(C(=C3)Cl)Cl)CC[C@H](NC)C2=C1C(=O)N
CHEMBL564059,6.75,C1(=CC=CC=C1C(N(CC2CCC2)[C@H]3CCNC3)=O)SC
CHEMBL562802,5.97,C1(=CC=CC=C1C(N(CC2CCC2)[C@@H]3CCNC3)=O)SC
CHEMBL388612,5.57,[C@@H]12CC[C@@H](C[C@H](C=3C=CC(Cl)=CC3)[C@@H]1C4=NC=C(S4)C5=CC=C(C(=C5)Cl)Cl)N2C
CHEMBL210027,8.0,C1CN(C(C=2C=CC=CC2)CC3=C(C=CC=C3)C(F)(F)F)CCN1
CHEMBL404885,6.63,C=1C(=C(C=CC1)C)OC2=CC(=NC=C2CN(C)C)C
CHEMBL567943,8.46,O=S(=O)(N(CC=1C=CC2=CC=CC=C2C1)[C@H]3CCNC3)C
CHEMBL566576,7.77,O=S(=O)(N(CC=1C=CC2=CC=CC=C2C1)[C@@H]3CCNC3)C
9924713,8.52288,FC(F)(F)OC1=CC=C(OC2=C(CN(C)C)C=C(C=C2)C(=O)N)C=C1
CHEMBL220765,6.52,C1[C@H](C[C@@H](N(C1)CC#C)CCCNC(NC2=CC(=CC(C(=O)C)=C2)C(C)=O)=O)CC3=CC=C(C=C3)F
CHEMBL373385,6.41,C12N(C)C(CC1)C[C@H]([C@@H]2C(OC)=O)C3=CC=C(C=C3)C
CHEMBL312037,7.64,C1CC2[C@H]([C@H](C[C@@H]1N2C)C=3C=CC(=CC3)C)C(OC)=O
CHEMBL322605,6.97,C1([C@@H](C2CCC(C2)C1)C(=O)OC)C3=CC=4C=CC=CC4C=C3
CHEMBL2111613,7.19,C1CC2CC1C[C@@H]([C@H]2C(OC)=O)C3=CC=C4C(=C3)C=CC=C4
CHEMBL2112412,7.22,C1CC2CC1C[C@@H]([C@@H]2C(OC)=O)C3=CC=C4C(=C3)C=CC=C4
CHEMBL256646,6.8,C(N(C(C1(CC1CN)C=2C=CC=CC2)=O)CC3=CC=CC=C3)C
CHEMBL347772,4.46,C(C1=NC=CC=C1)(C=2C=CC=CC2)C3=CC=CC=C3
CHEMBL487222,7.25,C=1C=C(C(OC2=CC=C(C=C2)Cl)=CC1)C(NC)C
44134036,6.9914,FC=1C(OC2=NC=CC=C2C3CCNCC3)=C(C=CC1)C
45267156,8.1549,ClC1=C(OC(C2CCNCC2)C3=CC=CN=C3)C=C(Cl)C=C1
11236591,7.823910000000001,O1N=C2[C@H]([C@@H]1CN3CCN(CC3)C/C=C(/C4=CC=CC=C4)\C)CNC5=C2C=C(OC)C(OC)=C5
71541576,7.49485,ClC1=CC=C(C2(CCN(CC2)C)COCC=3N=C(C4CC4)C=C(C3)C(F)(F)F)C=C1
CHEMBL259136,7.41,N1=CC(CNC)=C(OC2=CC=C(C=C2Cl)Cl)C=C1
CHEMBL596297,7.92,C1(=CNC2=C1C=C(C=C2)C#N)CCCCN(CC3CC3)C4COC5=CC=C6C(C(NC6)=O)=C5C4
44452748,6.66154,O(C=1C(CNC)=CN=C(C1)C)C=2C(OCC)=CC=CC2
CHEMBL208251,8.8,C1(CN(CC(C)C)C2CCNCC2)=CC=CC=C1Cl
10107774,6.24413,N(C[C@H]1[C@@H](CCC1)C2=CC3=C(N(C=C3C#N)C)C=C2)(C)C
CHEMBL2347179,6.74,C=1(C=CC2=C(C1)C(=CN2)CCCC#N)F
CHEMBL574317,8.37,C12N(C(CC(C1C(OC)=O)C=3C=CC(=CC3)S(=C)O)CC2)C
CHEMBL2430682,4.98,C1(=CC(C2CNC(C2C=3C=CC(=CC3)Cl)=O)=CC=C1)Cl
CHEMBL416433,6.64,N(C=1N=CC=CC1)(CC2=CC=C(C=C2)F)CCN3CCN(CC3)CCCC=4C=CC=CC4
CHEMBL1078099,2.71,NC(CC)C=1C=CC(=CC1)SCCCCC
CHEMBL1215762,5.47,C1(C=2C(=CC(/C=C/C3=CC=CC=C3)=CC2)CO1)(C4=CC=C(F)C=C4)CCCN(C)C
CHEMBL506789,7.89,C=1C=C2C=C(C=CC2=CC1)CN([C@H]3CCNC3)C
44592156,6.92445,N([C@@H]1CCNC1)(CC2=CC=3C(C=C2)=CC=CC3)C
90664453,7.913639999999999,ClC1=C(N2CCN(CC2)CC(O)CNC(=O)C=3N=C(N(C3C)C=4C(OC)=CC=CC4)C)C=CC=C1Cl
CHEMBL2326684,6.57,C1C(CN(CC=C1)C)C2=CC(=C(C=C2)Cl)C
CHEMBL255450,7.15,[C@]1(C(=O)N(CC#C)CC=C)([C@H](CN)C1)C=2C=CSC2
CHEMBL247671,7.21,C1=CC(=CC=C1OC)C2CN(CC=3C=C(N=CC32)OCC4CCN(CC4)C(C)C)C
23378645,7.92082,BrC1=CC=C(OC=2C(CN(C)C)=CC=CC2)C=C1
CHEMBL1762474,5.17,C1=CC(C#N)=C(S[C@@H](C=2C=CC=CC2)CCN)C=C1Cl
CHEMBL376899,6.29,C12N(C(CC1)C[C@H]([C@@H]2C(OC)=O)C3=CC=CC=C3)C
CHEMBL1790051,7.68,C12N(C)[C@H](CC1)C[C@@H]([C@@H]2C(OC)=O)C3=CC=CC=C3
CHEMBL494786,6.74,[C@H]1([C@H]2CC[C@@H](C[C@@H]1C3=CC=CC=C3)N2C)C(OC)=O
CHEMBL496913,7.72,[C@H]1([C@@H]2N([C@@H](CC2)C[C@@H]1C=3C=CC(=CC3)Cl)C)C#CC=4C=CC(=CC4)N
